3818	species620	956	961	peanut
3818	species620	1051	1056	peanut
10090	species620	1380	1383	mice
10090	species620	1566	1570	Mouse
10090	species620	1898	1901	mice
137991	species621	336	345	Song Wrens
137991	species621	348	372	Cyphorhinus phaeocephalus
137991	species621	651	660	Song Wrens
46612	species628	868	878	bull sharks
46612	species628	881	899	Carcharhinus leucas
7819	species628	906	917	tiger sharks
7819	species628	920	936	Galeocerdo cuvier
7819	species628	1044	1055	tiger sharks
7819	species628	1203	1214	tiger sharks
46612	species628	1280	1290	bull sharks
7819	species628	1651	1662	tiger sharks
46612	species628	1668	1678	bull sharks
52650	species629	148	163	willow ptarmigan
52650	species629	233	248	willow ptarmigan
52650	species629	250	264	Lagopus lagopus
120794	species629	2101	2110	gyrfalcons
120794	species629	2112	2127	Falco rusticolus
120794	species629	2155	2164	gyrfalcons
150705	species630	639	662	Dendropsophus ebraccatus
259256	species669	18	36	long-tailed finches
44316	species669	80	93	Gouldian finch
44316	species669	363	376	Gouldian finch
44316	species669	379	396	Erythrura gouldiae
259256	species669	413	429	long-tailed finch
259256	species669	432	450	Poephila acuticauda
44316	species669	650	657	Gouldian
259256	species669	668	686	long-tailed finches
44316	species669	741	754	Gouldian finch
259256	species669	1005	1023	long-tailed finches
44316	species669	1158	1171	Gouldian finch
76058	species671	590	609	Somateria mollissima
9606	species675	1586	1590	human
8032	species709	528	538	brown trout
8032	species709	541	552	Salmo trutta
8036	species709	625	636	Arctic charr
8036	species709	639	656	Salvelinus alpinus
8032	species709	787	797	brown trout
8036	species709	820	831	Arctic charr
8032	species709	837	847	brown trout
8032	species709	995	1005	brown trout
8036	species709	1008	1019	Arctic charr
8032	species709	1125	1135	brown trout
8036	species709	1138	1149	Arctic charr
8032	species709	1293	1303	brown trout
8032	species709	1436	1446	brown trout
8036	species709	1468	1479	Arctic charr
8032	species709	1536	1546	brown trout
8032	species709	1571	1581	brown trout
8032	species709	1668	1678	brown trout
8036	species709	1684	1695	Arctic charr
8032	species709	1709	1719	brown trout
8036	species709	1801	1812	Arctic charr
8036	species709	1830	1834	charr
9337	species728	558	580	common brushtail possum
9337	species728	583	603	Trichosurus vulpecula
9606	species731	2583	2587	human
43639	species737	78	100	striped plateau lizards
43639	species737	103	121	Sceloporus virgatus
43639	species737	539	561	striped plateau lizards
43639	species737	564	582	Sceloporus virgatus
43639	species737	923	933	S. virgatus
43639	species737	1625	1635	S. virgatus
99490	species739	1684	1701	Loxodonta cyclotis
9860	species746	499	506	red deer
9606	species776	102	106	human
9606	species776	156	160	human
9606	species776	245	249	human
9606	species776	388	392	human
9606	species776	1025	1029	human
9606	species776	1605	1609	human
9606	species776	2018	2022	human
8030	species800	90	104	Atlantic salmon
8030	species800	596	610	Atlantic salmon
8030	species800	613	623	Salmo salar
8030	species800	761	775	Atlantic salmon
8030	species800	1430	1444	Atlantic salmon
8030	species800	2088	2102	Atlantic salmon
